1225154219826655238, tiffzliu, Wed Feb 05 20:28:22 +0000 2020, -117.798445, 33.694725, no short cuts taken for these short ribs, bone appétit 🦴🥩 @ Meizhou Dongpo https://t.co/fgUmOfhRvg 
1225154220023676928, IsabelleNovak, Wed Feb 05 20:28:22 +0000 2020, -122.330602, 47.614817, You know we’re fucked when Democrats are tweeting that Mitt Romney is their hero. 
1225154219788816385, CashMon55832121, Wed Feb 05 20:28:22 +0000 2020, -110.915573, 32.189391, @JohnBenCawley1 Mitt folded up like a lawn chair: https://t.co/I294pgyAZV 
1225154220157915141, tmj_usa_socsci, Wed Feb 05 20:28:23 +0000 2020, -83.952741, 43.430160, Covenant HealthCare is hiring in Saginaw, MI! Click the link in our bio to apply: MSW #MedicalJobs #Medical 
1225154219335831552, L_White_SAUSD, Wed Feb 05 20:28:22 +0000 2020, -117.878786, 33.740747, Love these photos! It started with this one little girl on a playground full of kids who was brave enough to say hi… https://t.co/6ZU7gO2zvo 
1225154220950573056, SkrillaThrilla, Wed Feb 05 20:28:23 +0000 2020, -92.436774, 38.304558, @Lau_Fenner @chloealienqueen Sooooo celebrity culture then?? 
1225154221126737920, Trapdoge_, Wed Feb 05 20:28:23 +0000 2020, -118.411907, 34.020789, I don’t have no friends goddam 
1225154221110153216, Slfriend79, Wed Feb 05 20:28:23 +0000 2020, -82.475571, 40.748333, 10 Deadliest Armies Of All Time - @alltime10s https://t.co/yWGOsnrlzH 
1225154220065685506, BracayaSinatra, Wed Feb 05 20:28:22 +0000 2020, -81.729185, 26.101947, &amp; that’s why we love you Von ❤️ 
1225154221223432192, PesoStayFLY, Wed Feb 05 20:28:23 +0000 2020, -73.968542, 40.780709, Hov prolly called meek like “yea uhh this what we can’t can’t do. You know, we was just at the Super Bowl , let that go” 
1225154221038850049, Zblackerby, Wed Feb 05 20:28:23 +0000 2020, -85.385497, 32.636396, @thejacob_ward15 @AuburnMan100 @LockedOnAuburn @OldTakesExposed Zing! 
1225154221194063872, estevens0845, Wed Feb 05 20:28:23 +0000 2020, -98.540651, 29.417501, @briemellz That’s OK I found a cell phone at the gym the other day and the employee took it, walked right back to w… https://t.co/3V0Yy7CerU 
1225154221349253121, DoctorOcto, Wed Feb 05 20:28:23 +0000 2020, -117.104989, 32.810012, @auxwit Gosh—I guess I’m grateful(?) for Kushner’s incredible tone-deafness and lack of self-awareness. 
1225154221382623232, JustinLuminati, Wed Feb 05 20:28:23 +0000 2020, -118.411907, 34.020789, @cvpayne @AOC @deneenborelli @Rashad1380 We do realize she's flat out lying right? Unless she believes it, then she… https://t.co/C8YxCGKwKg 
